,Created-At,Text,Brand
534,2022-02-02 13:49:49,"TIGNAN: Nasa 171,775 na ang nakatanggap ng first dose sa Olongapo habang 148,267 naman ang fully vaccinated na. Nasa 13,768 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/1lrtlB2vDb",
535,2022-02-02 12:30:00,"Kahit sobra na sa target na bilang, hindi pa rin humihinto ang lokal na pamahalaan ng Saguday, Quirino sa pagbabakuna sa mga mamamayan dito.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/c5twt8YIMU",
536,2022-02-02 12:04:20,"Tumutok po sa live sa Navoteno Ako Facebook page at aktibong makilahok para masagot ang mga tanong tungkol sa programang ito. 

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas",
537,2022-02-02 07:42:36,"NAVOBAKUNA | Sa tala ng ating City Health Office, 198,288 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 187,950 na ang nakakumpleto ng dalawang doses at 45,557 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/jLyD1Q0Qc3",
538,2022-02-02 07:14:43,"Hindi na nahihirapan ang lokal na pamahalaan ng Lingayen na makakuha ng bakuna para sa mga mamamayan.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/ErAo1KPbpL",
539,2022-02-02 07:14:39,"Ipinagmalaki ni Mayor Leopoldo Bataoil na dahil sa pagtutulungan ng lahat ng sektor ay naabot na ng Lingayen, Pangasinan ang herd immunity.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/lRMwkFivtC",
540,2022-02-01 14:30:00,"Hindi na nahihirapan ang lokal na pamahalaan ng Lingayen na makakuha ng bakuna para sa mga mamamayan.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/23bBWEKXUl",
541,2022-02-01 12:30:00,"Ipinagmalaki ni Mayor Leopoldo Bataoil na dahil sa pagtutulungan ng lahat ng sektor ay naabot na ng Lingayen, Pangasinan ang herd immunity.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/dQW4TWhImM",
542,2022-02-01 08:00:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 198,172 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 187,047 na ang nakakumpleto ng dalawang doses at 44,969 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/JjjbimYVdv",
543,2022-02-01 07:11:38,"Restrictions sa non-vaccinated individuals, hindi na ipapatupad ngayong Alert Level 2 sa Metro Manila.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/ib1zV2qY9o",
544,2022-01-31 21:00:02,"Restrictions sa non-vaccinated individuals, hindi na ipapatupad ngayong Alert Level 2 sa Metro Manila.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/0KpfmeL3x6",
545,2022-01-31 14:33:34,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 01 February: https://t.co/0Fj6idMfM4

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+ https://t.co/NJ7nU8BR8i",
546,2022-02-10 20:21:25,Vaxxed! First dose done??Thank you @Mayora_Abby and #frontliners  for a very systematic vaccination process in SM Makati.  #resbakuna #bakunamakati https://t.co/yUFD0BqidC,
547,2022-02-14 08:11:20,"Alamin ang update ng COVID-19 vaccination sa edad 5 to 11 na mga bata.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/UpM6sw2wMo",
548,2022-02-14 08:10:46,"NAVOBAKUNA | Sa tala ng ating City Health Office, 201,282 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 195,070 na ang nakakumpleto ng dalawang doses at 47,825 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/rklrzzd2wW",
549,2022-02-14 08:10:32,"87% na ang protektado laban sa COVID-19 sa Bayan ng Balangkayan, Eastern Samar.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/ckEWSpnAxG",
550,2022-02-14 08:09:25,"Basahin ang update ni Mayor Jose Abiera ukol sa bilang ng mga nabakunahan sa Simbulan, Negros Oriental.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/4cRdxcEoXy",
551,2022-02-14 08:09:10,"Kasabay ng paghahanda sa pagbabakuna para sa mga batang may edad 5-11,  patuloy pa rin ang pagbabakuna ng lokal na pamahalaan mg Sibulan, Negros Oriental sa mga kabataang may edad 12-17.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/KkqvY6LLv9",
552,2022-02-14 08:08:59,"Kabilang sa paghahanda ng lokal na pamahalaan ng Malay, Aklan sa pagbabakuna para sa may edad na 5-11 ang pamamahagi ng tamang impormasyon ukol dito

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/sDEHJ5qw2y",
553,2022-02-14 08:08:25,"Napakarami nang nabakunahan sa Malay, Aklan.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/jnUb8Fykvy",
554,2022-02-14 08:08:19,"I-update na ang vaccine status! Kumuha na ng COVID-19 booster shots, habang libre pa.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/bWWyh2aeBP",
555,2022-02-14 04:13:26,"RT @Navotas_City: NAVOBAKUNA | Sa tala ng ating City Health Office, 202,037 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang�",
556,2022-02-13 20:06:21,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 14 February: https://t.co/IDPRP0gHeJ

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/eYC3bkSHcF",
557,2022-02-12 21:00:01,"Alamin ang update ng COVID-19 vaccination sa edad 5 to 11 na mga bata.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/mYqyGbtpwM",
558,2022-02-12 19:08:53,"RT @Navotas_City: 'Wala pong pinipili ang COVID. Dagdag proteksyon po sa ating mga anak pag nagpabakuna po sila, lalong-lalo na po malapit�",
559,2022-02-12 16:18:39,"'Wala pong pinipili ang COVID. Dagdag proteksyon po sa ating mga anak pag nagpabakuna po sila, lalong-lalo na po malapit na po ang face-to-face na pagpasok ng ating mga anak.'
 
- Cong. John Rey Tiangco

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/d8huAce0tG",
560,2022-02-12 12:56:36,"RT @Navotas_City: NAVOBAKUNA | Sa tala ng ating City Health Office, 201,274 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang�",
561,2022-02-12 09:00:01,"NAVOBAKUNA | Sa tala ng ating City Health Office, 201,274 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 194,992 na ang nakakumpleto ng dalawang doses at 47,759 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/Mw4zLC2jjn",
562,2022-02-11 21:53:23,"Naglaan ang pamahalaang panlalawigan, mula sa inisyatibo ni Governor DoDo Mandanas, ng food packs na ibibigay sa mga magpapabakuna (while supplies last). 

#BatangasMagiting
#HandaIngatMagiting 
#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/xm6kPY5Byg",
563,2022-02-11 21:30:00,"87% na ang protektado laban sa COVID-19 sa Bayan ng Balangkayan, Eastern Samar.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/goV6w0lpLx",
564,2022-02-11 19:40:01,"TINGNAN | Tuloy-tuloy ang pagbabakuna sa mga batang 5-11 y.o. sa Navotas City Hospital at Tumana Health Center. Maliban sa kanilang mga magulang at guardian, kasama sa nagpapalakas at nag-aaliw sa kanila ang ating mascot na si Avot John.

#NavoBakuna
#RESBAKUNA
#BIDABakunation https://t.co/xcK4puetvy",
565,2022-02-11 14:30:00,"Basahin ang update ni Mayor Jose Abiera ukol sa bilang ng mga nabakunahan sa Simbulan, Negros Oriental.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/AXPXa5O498",
566,2022-02-11 13:55:37,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 12 February: https://t.co/LV7lBjStCU

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/A3qM4hA8hG",
567,2022-02-11 13:30:00,"Kasabay ng paghahanda sa pagbabakuna para sa mga batang may edad 5-11,  patuloy pa rin ang pagbabakuna ng lokal na pamahalaan mg Sibulan, Negros Oriental sa mga kabataang may edad 12-17.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/gCbOQ9Usbz",
568,2022-02-11 11:54:54,"TIGNAN: Nasa 173,338 na ang nakatanggap ng first dose sa Olongapo habang 153,115 naman ang fully vaccinated na. Nasa 18,925 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/BTUsCZdR0c",
569,2022-02-11 11:30:00,"Kabilang sa paghahanda ng lokal na pamahalaan ng Malay, Aklan sa pagbabakuna para sa may edad na 5-11 ang pamamahagi ng tamang impormasyon ukol dito

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/jkTg7ACHAq",
570,2022-02-11 11:13:15,"RT @PIADesk: I-update na ang vaccine status! Kumuha na ng COVID-19 booster shots, habang libre pa.
#RESBAKUNA #BIDABakunation #BIDASolusyon�",
571,2022-02-11 09:30:00,"Napakarami nang nabakunahan sa Malay, Aklan.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/y0uyMwcrmI",
572,2022-02-11 09:00:01,"I-update na ang vaccine status! Kumuha na ng COVID-19 booster shots, habang libre pa.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/PWhaaaBASR",
573,2022-02-11 09:00:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 200,361 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 194,472 na ang nakakumpleto ng dalawang doses at 47,527 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/R0211g4dXS",
574,2022-02-11 08:24:53,"Ikatlong Bayanihan Bakunahan, target na madagdagan ng 5 milyon ang mga Pilipino na fully-vaccinated laban sa COVID-19.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/uhRJAZt7k5",
575,2022-02-11 08:24:40,"Kumustahin ang COVID-19 vaccination sa Sibulan, Negros Oriental.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/7VajTKhqiQ",
576,2022-02-10 19:00:02,"Ikatlong Bayanihan Bakunahan, target na madagdagan ng 5 milyon ang mga Pilipino na fully-vaccinated laban sa COVID-19.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/26opngUZ3r",
577,2022-02-10 17:57:53,"Naglaan ang pamahalaang panlalawigan, mula sa inisyatibo ni Governor DoDo Mandanas, ng food packs na ibibigay sa mga magpapabakuna (while supplies last). 

#BatangasMagiting
#HandaIngatMagiting 
#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/Q0S8WUKs7I",
578,2022-02-10 17:30:00,"Kumustahin ang COVID-19 vaccination sa Sibulan, Negros Oriental.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/g1M9rsmKQt",
579,2022-02-10 11:53:04,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 11 February: https://t.co/jfngMAUok2

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/MrqLeFYeQu",
580,2022-02-10 11:16:19,"Herd immunity laban sa COVID-19, nakamit na sa Municipality of Malay, Aklan.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/JxkOPprkLR",
581,2022-02-10 11:14:49,"Pabakunahan na laban sa COVID-19 ang iyong anak.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/z153HPAJBP",
582,2022-02-10 11:14:32,"Huwag mag-alinlangan, ligtas ang bakuna sa kabataan
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/qA7ONZdRpB",
583,2022-02-10 11:14:26,"Ipinagpasalamat ng Mercedes, Camarines Norte na zero COVID-19 cases ang kanilang bayan.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/bTKRClssxe",
584,2022-02-10 11:13:14,"Huwag mangamba, ligtas at effective sa mga bata ang COVID-19 vaccine.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/sjGv58gYgK",
585,2022-02-10 11:12:59,"Pagbabakuna sa edad 5 to 11 laban sa COVID-19, naging matagumpay sa NCR.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/zvOBjaDBtx",
586,2022-02-10 11:12:11,"Kumustahin ang COVID-19 vaccination sa Naujan, Oriental Mindoro.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/fj2C39BRVP",
587,2022-02-10 11:10:05,"Reformulated Pfizer vaccine, 91% effective na panlaban sa COVID-19 para sa mga bata.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/MyKRIqSku5",
588,2022-02-10 11:09:42,"Ikatlong Bayanihan Bakunahan, isasagawa sa February 10 at 11, 2022.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #COVID19Ph https://t.co/wHKMFrKuyF",
589,2022-02-10 11:09:34,"Mga paaralan at malls, tutulong sa vaccination roll-out para sa mga batang edad 5 hanggang 11.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #COVID19Ph https://t.co/rQZOTfGfM9",
590,2022-02-10 11:06:01,"RT @DOHgovph: Maging wais sa pagpili ng ka-date! ?

Magpa-ResBakuna na para ligtas ang Valentine�s! Magpa-booster shot na rin kung eligible�",
591,2022-02-10 10:57:17,"RT @DOHgovph: Para sa ibang katanungan, makipag-ugnayan sa inyong LGU, barangay, o health center! ? 

#Resbakuna
#BayanihanBakunahan
#BIDAB�",
592,2022-02-10 09:00:01,"NAVOBAKUNA | Sa tala ng ating City Health Office, 200,124 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 193,585 na ang nakakumpleto ng dalawang doses at 47,339 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/oELvLano0D",
593,2022-02-10 07:37:33,"Maging wais sa pagpili ng ka-date! ?

Magpa-ResBakuna na para ligtas ang Valentine�s! Magpa-booster shot na rin kung eligible ka na! ?

Ligtas, epektibo at libre lang ang mga bakuna kontra COVID-19! ?

#RESBAKUNA
#BIDABakunation
#BIDASolusyonPlus https://t.co/Lqf2rjzgou",
594,2022-02-09 19:21:06,"Ligtas, epektibo at libre lang ang mga bakuna kontra COVID-19! ? 

#RESBAKUNA
#BIDABakunation
#BIDASolusyonPlus https://t.co/Ijyn1L59Nr",
595,2022-02-09 18:00:01,"Maging wais sa pagpili ng ka-date! ?

Magpa-ResBakuna na para ligtas ang Valentine�s! Magpa-booster shot na rin kung eligible ka na! ?

Ligtas, epektibo at libre lang ang mga bakuna kontra COVID-19! ?

#RESBAKUNA
#BIDABakunation
#BIDASolusyonPlus https://t.co/8DQEaOi9S2",
596,2022-02-09 15:45:14,"Sama-sama nating wakasan itong pandemya! Sama-sama tayo sa #BIDABakunation ?? 

#BayanihanBakunahan
#BIDABakunation",
597,2022-02-09 15:30:00,"Herd immunity laban sa COVID-19, nakamit na sa Municipality of Malay, Aklan.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/C7HN7njSTh",
598,2022-02-09 14:13:48,"RT @PIADesk: Pabakunahan na laban sa COVID-19 ang iyong anak.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co�",
599,2022-02-09 13:15:43,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 9 February: https://t.co/NNB9AE6JWb

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/nNLTrGg0po",
600,2022-02-09 11:39:06,"TIGNAN: Nasa 173,183 na ang nakatanggap ng first dose sa Olongapo habang 151,691 naman ang fully vaccinated na. Nasa 18,023 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/nkDuEptAaz",
601,2022-02-09 10:00:00,"Pabakunahan na laban sa COVID-19 ang iyong anak.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/SdhPRgvabw",
602,2022-02-09 09:00:00,"NAVOBAKUNA | Sa tala ng ating City Health Office, 199,594 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 193,110 na ang nakakumpleto ng dalawang doses at 47,160 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/GUj8MtyX6A",
603,2022-02-08 20:05:43,"RT @PIADesk: Huwag mag-alinlangan, ligtas ang bakuna sa kabataan
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t�",
604,2022-02-08 20:00:01,"Huwag mag-alinlangan, ligtas ang bakuna sa kabataan
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/g7lxfBGAcp",
605,2022-02-08 19:30:00,"Ipinagpasalamat ng Mercedes, Camarines Norte na zero COVID-19 cases ang kanilang bayan.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/Qe4dlagwrl",
606,2022-02-08 19:29:21,"RT @Navotas_City: NAVOBAKUNA | Sa tala ng ating City Health Office, 197,841 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang�",
607,2022-02-08 19:29:10,"RT @Navotas_City: NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 18 January: https://t.co/PJhF3QavQo

#NavoBak�",
608,2022-02-08 19:28:57,"RT @Navotas_City: NAVOBAKUNA | Sa tala ng ating City Health Office, 199,264 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang�",
609,2022-02-08 19:28:28,"RT @Navotas_City: NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 20 January: https://t.co/vFVwgeOoX8

#RESBAKU�",
610,2022-02-08 19:28:05,"RT @Navotas_City: NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 22 January: https://t.co/3keXHwHZtx

#NavoBak�",
611,2022-02-08 16:57:36,"Para sa ibang katanungan, makipag-ugnayan sa inyong LGU, barangay, o health center! ? 

#Resbakuna
#BayanihanBakunahan
#BIDABakunation",
612,2022-02-08 16:29:25,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 9 February: https://t.co/ntK9ot3KN4

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/xRJEf3zlOz",
613,2022-02-08 16:27:30,"Inaaanyayahan niya ang mga magulang na pabakunahan ang kanilang mga anak para sa kanilang proteksyon at bilang paghahanda sa face-to-face classes.

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas",
614,2022-02-08 16:00:02,"Huwag mangamba, ligtas at effective sa mga bata ang COVID-19 vaccine.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/yo4v3aCcPz",
615,2022-02-08 14:03:00,"Pagbabakuna sa edad 5 to 11 laban sa COVID-19, naging matagumpay sa NCR.
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/3VZDngnCVw",
616,2022-02-08 09:00:02,"NAVOBAKUNA | Sa tala ng ating City Health Office, 199,124 na ang nakatanggap ng first dose ng COVID-19 vaccine. Sa bilang na ito, 192,130 na ang nakakumpleto ng dalawang doses at 46,956 na ang nakatanggap ng booster.

#RESBAKUNA 
#BIDABakunation
#BIDASolusyon+ https://t.co/AMDe1Pq57x",
617,2022-02-07 21:30:00,"Kumustahin ang COVID-19 vaccination sa Naujan, Oriental Mindoro.

#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/Tiefse2cFT",
618,2022-02-07 17:20:09,"Know your COVID-19 Vaccines! ?

Narito ang mga dapat mong malaman sa mga bakuna kontra COVID-19: ?

Bisitahin ang https://t.co/XwTUUecYJv para sa iba pang impormasyon ukol sa mga bakuna kontra COVID-19 sa Pilipinas! ?

#RESBAKUNA
#BIDABakunation
#BIDASolusyonPlus https://t.co/5cFXvhV1au",
619,2022-02-07 16:47:57,"Manatiling updated sa Batangas PIO facebook page para sa itatalagang schedule ng pagbabakuna sa 5-11 pediatric age group sa DREAM Zone, Capitol Compound sa Lungsod ng Batangas.

#BatangasMagiting
#HandaIngatMagiting 
#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/3cn8f0ngoY",
620,2022-02-07 16:44:48,"Naglaan ang pamahalaang panlalawigan, mula sa inisyatibo ni Governor DoDo Mandanas, ng food packs na ibibigay sa mga magpapabakuna (while supplies last).

#BatangasMagiting
#HandaIngatMagiting 
#HugasIwasMask
#COVID19VaccinePH 
#RESBAKUNA
#BIDABakunation
#BIDASolusyon https://t.co/lybc9RYUNl",
621,2022-02-07 15:25:52,"NAVOBAKUNA | Narito po ang listahan ng mga naka-schedule mabakunahan bukas, 8 February: https://t.co/XQIgK33cR3

#NavoBakuna 
#RESBAKUNA
#BIDABakunation 
#BIDASolusyon+
#StaySafe #Navotas https://t.co/WIemCN0YCG",
622,2022-02-07 15:06:03,"? Paano ako magpapa-rehistro? 

Bisitahin ang https://t.co/Bomlo3wayV para sa iba pang impormasyon ukol sa mga bakuna kontra COVID-19 sa Pilipinas! ?

#RESBAKUNA
#BIDABakunation
#BIDASolusyonPlus https://t.co/1bZ8PBNE8H",
623,2022-02-07 14:09:00,"Reformulated Pfizer vaccine, 91% effective na panlaban sa COVID-19 para sa mga bata.
 
#RESBAKUNA #BIDABakunation #BIDASolusyon+ #ExplainExplainExplain https://t.co/e8iM5Qt897",
624,2022-02-07 12:21:38,"TIGNAN: Nasa 172,676 na ang nakatanggap ng first dose sa Olongapo habang 149,874 naman ang fully vaccinated na. Nasa 15,933 na din ang tumanggap ng booster shot. 

#RESBAKUNA  
#BIDABakunation  
#BIDASolusyon+
#explainexplainexplain https://t.co/ulhq6l1IM3",
625,2022-02-09 14:28:07,"Anyone has an idea where makapa booster shots either Sinovac or Pfizer? Cebu City area lang.  Went to Ayala pero Astra man booster available nila. TIA.

#altercebu #cebualter #pinoyalter #AlterPinoy #Alterph #Sinovac",
